date,eco_seta_score,eco_seta_score_manual,combined_compound,eco_rsi,eco_macd_hist,eco_sentiment_z,eco_rsi_z,eco_macd_hist_z,w_sent,w_rsi,w_macd,eco_fwd_return,close,n_terms,n_rows
2026-03-24,,,0.1796648955839195,,0.0,,,,0.4,0.3,0.3,-0.05796837728411097,2888.5885518500686,91,91
2026-03-25,,,0.15962871300229056,0.0,-0.0012786623641837247,,,,0.4,0.3,0.3,15.581441405512042,2918.8037016065223,91,91
2026-03-26,,,0.1327732610578292,0.0,-0.003724011441915986,,,,0.4,0.3,0.3,16.090828020798618,2816.352166771526,91,91
2026-03-27,,,0.10909767116953083,0.0,-0.006561008766767404,,,,0.4,0.3,0.3,0.004568242329338501,2721.14176085786,91,91
2026-03-28,,,0.14519861420371016,33.84415791298379,-0.005665010989373906,,,,0.4,0.3,0.3,-0.9421485350828618,48397.972552380204,91,91
2026-03-29,,,0.1800161321180719,50.1241244063848,-0.00254520737295642,,,,0.4,0.3,0.3,-0.9418389377580443,48133.7905282957,91,91
2026-03-30,,,0.12442780158092064,35.985698380702615,-0.003958799600904514,,,,0.4,0.3,0.3,0.007255806109045082,2733.5725958339413,91,91
2026-03-31,,,0.11168812819173053,33.80068344862164,-0.005396209575209105,,,,0.4,0.3,0.3,16.450127571315807,2799.893611174641,91,91
2026-04-01,,,0.16079941018175434,46.35695906251246,-0.0028137141150882533,,,,0.4,0.3,0.3,16.541198637675734,2799.5123868574656,91,91
2026-04-02,,,0.11565242935567462,39.474125156064765,-0.0038559275913813036,-0.9670358357254296,,-0.13700641795816004,0.4,0.3,0.3,17.286931605392464,2753.4068685743114,91,91
2026-04-03,0.7741228312534627,0.7741228312534627,0.15822164459169324,46.906995906359334,-0.0015087727035237777,0.566283338438936,0.8891299019616178,0.9362350842980101,0.4,0.3,0.3,-0.9421213055068798,48858.50070110959,91,91
2026-04-04,0.9560387521084424,0.9560387521084424,0.1604654556197194,47.248457062563666,0.00026969658342300244,0.6148707637167233,0.8340857181850428,1.5328824372208008,0.4,0.3,0.3,-0.9400743441153504,49106.80286650052,91,91
2026-04-05,1.7045836259750282,1.7045836259750282,0.20102954474248344,52.74293238088094,0.004043390385968692,1.7929214487323282,1.0075736858783648,2.2838098023952917,0.4,0.3,0.3,-0.942009042408287,50351.36308743627,91,91
2026-04-06,0.5619855886820351,0.5619855886820351,0.14258804571019762,45.86094766837467,0.0025423079505742492,-0.21791865524336818,0.6340522317140399,1.5297912708839012,0.4,0.3,0.3,0.04273751788219182,2827.8662354714243,91,91
